model,sample_instance_id,anchor_value,condition_class,step_used,layer,mass_anchor,mass_digit,mass_background,digit_over_anchor,run
llava-1.5-7b,531607002_531607_set00,2400,a,1,6,0.020361538976430893,0.003737662613275461,0.016623876363155432,0.18356483847325686,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,7,0.05495303124189377,0.019075681062531658,0.03587735017936211,0.34712700339611474,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,8,0.0845307856798172,0.02528651326429099,0.05924427241552621,0.29913969284599307,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,9,0.10575440526008606,0.042369418835733086,0.06338498642435297,0.4006397533183821,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,10,0.09522798657417297,0.03731372981565073,0.05791425675852224,0.39183575289168915,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,11,0.10304375737905502,0.025450724933762103,0.07759303244529292,0.24698948855426048,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,12,0.10087265074253082,0.025124976527877152,0.07574767421465367,0.24907619997026345,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,13,0.12975195050239563,0.034564757836051285,0.09518719266634434,0.26639104616321824,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,14,0.09500603377819061,0.018732187687419355,0.07627384609077126,0.19716840017922604,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,15,0.08671502768993378,0.01418723864480853,0.07252778904512525,0.16360761246064207,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,16,0.11688630282878876,0.03433033102191985,0.08255597180686891,0.2937070485684349,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,17,0.056487444788217545,0.01141449430724606,0.045072950480971485,0.2020713514311229,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,18,0.05348745733499527,0.009053352565388195,0.044434104769607075,0.1692612252754227,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,19,0.07398141920566559,0.016752628434915096,0.05722879077075049,0.22644372890905773,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,20,0.04003313183784485,0.006723553568008356,0.03330957826983649,0.1679497271220815,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,21,0.028585242107510567,0.004945755354128778,0.02363948675338179,0.1730177878335799,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,22,0.02868257835507393,0.003486683672235813,0.025195894682838116,0.12156102666478102,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,23,0.04098334535956383,0.004917345468129497,0.03606599989143433,0.11998399410754766,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,24,0.022084642201662064,0.003231956077797804,0.01885268612386426,0.14634405431094424,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,25,0.02742641232907772,0.0036888605245621875,0.023737551804515533,0.13450029410705044,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,26,0.029191404581069946,0.0035357941524125636,0.025655610428657383,0.12112449548609446,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,27,0.02444867230951786,0.002821181042236276,0.021627491267281584,0.11539199374593405,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,28,0.032245881855487823,0.004274989551049657,0.027970892304438166,0.13257474458935012,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,29,0.05642576888203621,0.013024245505221188,0.04340152337681502,0.23082087782356486,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,30,0.036751046776771545,0.0049323342682328075,0.03181871250853874,0.134209354584977,20260428-100833
llava-1.5-7b,531607002_531607_set00,2400,a,1,31,0.0645526573061943,0.009389040293172002,0.055163617013022304,0.14544777372427478,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,0,0.43872323632240295,0.06917685270309448,0.36954638361930847,0.15767765866009142,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,1,0.2877432703971863,0.05354217812418938,0.2342010922729969,0.18607621318226647,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,2,0.17812195420265198,0.00760521026677452,0.17051674393587746,0.04269664736623067,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,3,0.08836151659488678,0.0025418954755878076,0.08581962111929897,0.028766996918372263,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,4,0.042922183871269226,0.0017530052755319048,0.04116917859573732,0.04084147444103635,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,5,0.03149161487817764,0.002571864111814648,0.028919750766362995,0.08166821935818988,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,6,0.02005387842655182,0.0029342373309191316,0.017119641095632687,0.14631769817823023,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,7,0.042858920991420746,0.011326594416459557,0.03153232657496119,0.26427623828250013,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,8,0.062148697674274445,0.01866700465325266,0.04348169302102178,0.3003603510903431,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,9,0.07620268315076828,0.031633400765713304,0.044569282385054976,0.41512187573666,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,10,0.0834716260433197,0.023540162830613554,0.05993146321270615,0.28201394828940785,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,11,0.07877500355243683,0.011319426586851478,0.06745557696558535,0.1436931269614817,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,12,0.09486255049705505,0.017009384522680193,0.07785316597437486,0.1793055787932693,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,13,0.08510132133960724,0.013338910066522658,0.07176241127308458,0.15674151536721861,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,14,0.053050678223371506,0.005611519009107724,0.04743915921426378,0.10577657434425722,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,15,0.05231507867574692,0.006230033381143585,0.04608504529460333,0.11908676310625155,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,16,0.053325995802879333,0.008921065193135291,0.04440493060974404,0.16729298832247216,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,17,0.03654187545180321,0.0027838919340865687,0.03375798351771664,0.07618360852218366,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,18,0.030969830229878426,0.002020188454480376,0.02894964177539805,0.06523085336552413,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,19,0.03650108352303505,0.005118076573126018,0.03138300694990903,0.14021711355215277,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,20,0.022434022277593613,0.001855722272011917,0.020578300005581696,0.08271910623291809,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,21,0.016756799072027206,0.0009950363237294368,0.01576176274829777,0.059381050011543715,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,22,0.022516097873449326,0.0012712518728221767,0.02124484600062715,0.05645968852894442,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,23,0.031048735603690147,0.002608597365906462,0.028440138237783685,0.08401621886323866,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,24,0.017255425453186035,0.0008281113478005864,0.01642731410538545,0.04799136074895703,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,25,0.02304360456764698,0.0015581329353153706,0.02148547163233161,0.06761671902246473,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,26,0.02013394795358181,0.001480228194850497,0.018653719758731313,0.07351902360446728,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,27,0.020634254440665245,0.0016328760648320895,0.019001378375833156,0.07913424105181509,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,28,0.03163060545921326,0.0026738795859273523,0.028956725873285905,0.08453456856446337,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,29,0.04025113955140114,0.004504778597038239,0.0357463609543629,0.111916796573811,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,30,0.028546232730150223,0.002077178403851576,0.026469054326298647,0.07276541263736293,20260428-100833
llava-1.5-7b,400567004_400567_set00,3500,a,1,31,0.060427092015743256,0.005032811779528856,0.0553942802362144,0.08328734035749466,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,0,0.4368771016597748,0.18297577276825905,0.25390132889151573,0.4188266495842907,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,1,0.29351773858070374,0.1312757320702076,0.16224200651049614,0.44724973933428175,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,2,0.12703761458396912,0.07505343147204258,0.05198418311192654,0.5907969204068602,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,3,0.04904992878437042,0.030867419409332797,0.018182509375037625,0.6293061004233015,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,4,0.023112930357456207,0.015006293750047917,0.00810663660740829,0.6492596792343512,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,5,0.0184235330671072,0.011281835446425248,0.007141697620681953,0.6123600400276906,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,6,0.014892352744936943,0.009904438884404954,0.0049879138605319895,0.6650687808729373,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,7,0.04259645193815231,0.0289613900531549,0.013635061884997413,0.6799014644507302,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,8,0.050329506397247314,0.0290991066431161,0.021230399754131213,0.5781719060274279,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,9,0.05283413827419281,0.027922990237129852,0.024911148037062958,0.5285028042327138,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,10,0.0453067421913147,0.022765881585655734,0.022540860605658963,0.5024833056749765,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,11,0.05160176008939743,0.023834128980524838,0.027767631108872592,0.4618859693784363,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,12,0.07090037316083908,0.03791227098554373,0.03298810217529535,0.5347259724506512,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,13,0.12591597437858582,0.06444684066809714,0.06146913371048868,0.5118241826436395,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,14,0.10774171352386475,0.04203843942377716,0.06570327410008758,0.3901779361850011,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,15,0.09024711698293686,0.04944036004599184,0.04080675693694502,0.5478331241909876,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,16,0.07453848421573639,0.03694770683068782,0.03759077738504857,0.49568631854318695,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,17,0.05349360406398773,0.020655970321968198,0.032837633742019534,0.38613906621920696,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,18,0.03916287049651146,0.014603142131818458,0.024559728364693,0.3728823231463402,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,19,0.038881514221429825,0.01688671950250864,0.021994794718921185,0.43431229057435744,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,20,0.025371471419930458,0.009924836092977785,0.015446635326952673,0.3911809421183735,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,21,0.01637727953493595,0.007347725389990956,0.009029554144944996,0.4486535980726723,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,22,0.023856621235609055,0.008749588698265143,0.015107032537343912,0.3667572457915903,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,23,0.030685337260365486,0.012697728438070044,0.017987608822295442,0.41380442816481544,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,24,0.016455184668302536,0.00748464170465013,0.008970542963652406,0.45485005823530644,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,25,0.021124165505170822,0.009494738551438786,0.011629426953732036,0.4494728347548045,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,26,0.018369663506746292,0.008155474730301648,0.010214188776444644,0.44396429620534617,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,27,0.015026161447167397,0.007297762844245881,0.007728398602921516,0.48567046679919657,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,28,0.02457793615758419,0.01045251298637595,0.01412542317120824,0.42528033759053213,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,29,0.027183260768651962,0.010763783066067845,0.016419477702584118,0.39597100427630666,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,30,0.023339416831731796,0.008956553181633353,0.014382863650098443,0.3837522268104062,20260428-100833
llava-1.5-7b,269736000_269736_set00,500,a,1,31,0.05351559445261955,0.0163810066296719,0.03713458782294765,0.306097816855514,20260428-100833
llava-1.5-7b,400851003_400851_set00,4400,a,1,0,0.4297395944595337,0.14273701794445515,0.28700257651507854,0.3321477001065489,20260428-100833
llava-1.5-7b,400851003_400851_set00,4400,a,1,1,0.28470003604888916,0.10571963712573051,0.17898039892315865,0.3713369291866762,20260428-100833
llava-1.5-7b,400851003_400851_set00,4400,a,1,2,0.1389831006526947,0.046457700271275826,0.09252540038141888,0.3342686992382557,20260428-100833
llava-1.5-7b,400851003_400851_set00,4400,a,1,3,0.07002103328704834,0.021612860669847578,0.04840817261720076,0.30866240692630953,20260428-100833
llava-1.5-7b,400851003_400851_set00,4400,a,1,4,0.035371750593185425,0.011293936899164692,0.024077813694020733,0.31929256284365337,20260428-100833
llava-1.5-7b,400851003_400851_set00,4400,a,1,5,0.02783629484474659,0.00912103763766936,0.01871525720707723,0.327667086749181,20260428-100833
llava-1.5-7b,400851003_400851_set00,4400,a,1,6,0.02119406871497631,0.008906914939871058,0.012287153775105253,0.4202550751181243,20260428-100833
llava-1.5-7b,400851003_400851_set00,4400,a,1,7,0.0483422614634037,0.026582795631838962,0.02175946583156474,0.549887299996563,20260428-100833
llava-1.5-7b,400851003_400851_set00,4400,a,1,8,0.06487676501274109,0.030771478486713022,0.03410528652602807,0.47430661008867875,20260428-100833
llava-1.5-7b,400851003_400851_set00,4400,a,1,9,0.08977048844099045,0.05059670616174117,0.03917378227924928,0.5636229348913513,20260428-100833
llava-1.5-7b,400851003_400851_set00,4400,a,1,10,0.09575209766626358,0.047513151715975255,0.048238945950288326,0.4962100348086223,20260428-100833
