experiment,dataset,model,cond_class,stratum,base_correct,n_pairs,metric,numerator,denominator,variant_id,num,den,rate
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,adopt,A_raw,D_paired,A_raw__D_paired,0,8611,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,adopt,A_raw,D_clean,A_raw__D_clean,0,8611,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,adopt,A_paired,D_all,A_paired__D_all,0,8611,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,adopt,A_paired,D_paired,A_paired__D_paired,0,8611,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,adopt,A_paired,D_clean,A_paired__D_clean,0,8611,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,adopt,A_clean,D_all,A_clean__D_all,0,8611,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,adopt,A_clean,D_paired,A_clean__D_paired,0,8611,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,adopt,A_clean,D_clean,A_clean__D_clean,0,8611,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,correct,8611,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,adopt,A_raw,D_all,A_raw__D_all,0,9119,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,adopt,A_raw,D_paired,A_raw__D_paired,0,9119,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,adopt,A_raw,D_clean,A_raw__D_clean,0,9119,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,adopt,A_paired,D_all,A_paired__D_all,0,9119,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,adopt,A_paired,D_paired,A_paired__D_paired,0,9119,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,adopt,A_paired,D_clean,A_paired__D_clean,0,9119,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,adopt,A_clean,D_all,A_clean__D_all,0,9119,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,adopt,A_clean,D_paired,A_clean__D_paired,0,9119,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,adopt,A_clean,D_clean,A_clean__D_clean,0,9119,0.0
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment,VQAv2,gemma3-27b-it,d,S0,wrong,9119,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_raw,D_all,A_raw__D_all,2058,17730,0.11607445008460236
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_raw,D_paired,A_raw__D_paired,388,15815,0.02453367056591843
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_raw,D_clean,A_raw__D_clean,284,14997,0.01893712075748483
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_paired,D_all,A_paired__D_all,388,17730,0.02188381274675691
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_paired,D_paired,A_paired__D_paired,388,15815,0.02453367056591843
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_paired,D_clean,A_paired__D_clean,284,14997,0.01893712075748483
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_clean,D_all,A_clean__D_all,284,17730,0.01601804850535815
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_clean,D_paired,A_clean__D_paired,284,15815,0.017957635156496995
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,adopt,A_clean,D_clean,A_clean__D_clean,284,14997,0.01893712075748483
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_raw,DD_all,DF_raw__DD_all,1502,17699,0.08486355161308548
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_raw,DD_moved,DF_raw__DD_moved,1502,2622,0.5728451563691839
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_raw,DD_clean,DF_raw__DD_clean,1345,2328,0.5777491408934707
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_moved,DD_all,DF_moved__DD_all,1502,17699,0.08486355161308548
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_moved,DD_moved,DF_moved__DD_moved,1502,2622,0.5728451563691839
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_moved,DD_clean,DF_moved__DD_clean,1345,2328,0.5777491408934707
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_clean,DD_all,DF_clean__DD_all,1345,17699,0.0759929939544607
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_clean,DD_moved,DF_clean__DD_moved,1345,2622,0.5129672006102212
experiment,VQAv2,gemma4-31b-it,a,S0,all,17730,df,DF_clean,DD_clean,DF_clean__DD_clean,1345,2328,0.5777491408934707
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,adopt,A_raw,D_all,A_raw__D_all,1249,10644,0.11734310409620444
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,adopt,A_raw,D_paired,A_raw__D_paired,138,9456,0.014593908629441625
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,adopt,A_raw,D_clean,A_raw__D_clean,138,9456,0.014593908629441625
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,adopt,A_paired,D_all,A_paired__D_all,138,10644,0.012965050732807215
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,adopt,A_paired,D_paired,A_paired__D_paired,138,9456,0.014593908629441625
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,adopt,A_paired,D_clean,A_paired__D_clean,138,9456,0.014593908629441625
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,adopt,A_clean,D_all,A_clean__D_all,138,10644,0.012965050732807215
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,adopt,A_clean,D_paired,A_clean__D_paired,138,9456,0.014593908629441625
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,adopt,A_clean,D_clean,A_clean__D_clean,138,9456,0.014593908629441625
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,df,DF_raw,DD_all,DF_raw__DD_all,521,10644,0.048947763998496804
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,df,DF_raw,DD_moved,DF_raw__DD_moved,521,875,0.5954285714285714
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,df,DF_raw,DD_clean,DF_raw__DD_clean,521,798,0.6528822055137845
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,df,DF_moved,DD_all,DF_moved__DD_all,521,10644,0.048947763998496804
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,df,DF_moved,DD_moved,DF_moved__DD_moved,521,875,0.5954285714285714
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,df,DF_moved,DD_clean,DF_moved__DD_clean,521,798,0.6528822055137845
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,df,DF_clean,DD_all,DF_clean__DD_all,521,10644,0.048947763998496804
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,df,DF_clean,DD_moved,DF_clean__DD_moved,521,875,0.5954285714285714
experiment,VQAv2,gemma4-31b-it,a,S0,correct,10644,df,DF_clean,DD_clean,DF_clean__DD_clean,521,798,0.6528822055137845
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,adopt,A_raw,D_all,A_raw__D_all,798,7056,0.1130952380952381
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,adopt,A_raw,D_paired,A_raw__D_paired,239,6329,0.03776267972823511
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,adopt,A_raw,D_clean,A_raw__D_clean,136,5514,0.024664490388103012
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,adopt,A_paired,D_all,A_paired__D_all,239,7056,0.0338718820861678
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,adopt,A_paired,D_paired,A_paired__D_paired,239,6329,0.03776267972823511
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,adopt,A_paired,D_clean,A_paired__D_clean,136,5514,0.024664490388103012
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,adopt,A_clean,D_all,A_clean__D_all,136,7056,0.01927437641723356
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,adopt,A_clean,D_paired,A_clean__D_paired,136,6329,0.02148838679096224
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,adopt,A_clean,D_clean,A_clean__D_clean,136,5514,0.024664490388103012
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,df,DF_raw,DD_all,DF_raw__DD_all,981,7055,0.13905031892274983
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,df,DF_raw,DD_moved,DF_raw__DD_moved,981,1747,0.5615340583858043
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,df,DF_raw,DD_clean,DF_raw__DD_clean,824,1530,0.538562091503268
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,df,DF_moved,DD_all,DF_moved__DD_all,981,7055,0.13905031892274983
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,df,DF_moved,DD_moved,DF_moved__DD_moved,981,1747,0.5615340583858043
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,df,DF_moved,DD_clean,DF_moved__DD_clean,824,1530,0.538562091503268
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,df,DF_clean,DD_all,DF_clean__DD_all,824,7055,0.11679659815733523
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,df,DF_clean,DD_moved,DF_clean__DD_moved,824,1747,0.4716657126502576
experiment,VQAv2,gemma4-31b-it,a,S0,wrong,7056,df,DF_clean,DD_clean,DF_clean__DD_clean,824,1530,0.538562091503268
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_raw,D_all,A_raw__D_all,0,17730,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_raw,D_paired,A_raw__D_paired,0,17730,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_raw,D_clean,A_raw__D_clean,0,17730,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_paired,D_all,A_paired__D_all,0,17730,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_paired,D_paired,A_paired__D_paired,0,17730,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_paired,D_clean,A_paired__D_clean,0,17730,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_clean,D_all,A_clean__D_all,0,17730,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_clean,D_paired,A_clean__D_paired,0,17730,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,adopt,A_clean,D_clean,A_clean__D_clean,0,17730,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,all,17730,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,adopt,A_raw,D_all,A_raw__D_all,0,10644,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,adopt,A_raw,D_paired,A_raw__D_paired,0,10644,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,adopt,A_raw,D_clean,A_raw__D_clean,0,10644,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,adopt,A_paired,D_all,A_paired__D_all,0,10644,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,adopt,A_paired,D_paired,A_paired__D_paired,0,10644,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,adopt,A_paired,D_clean,A_paired__D_clean,0,10644,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,adopt,A_clean,D_all,A_clean__D_all,0,10644,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,adopt,A_clean,D_paired,A_clean__D_paired,0,10644,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,adopt,A_clean,D_clean,A_clean__D_clean,0,10644,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,correct,10644,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,adopt,A_raw,D_all,A_raw__D_all,0,7056,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,adopt,A_raw,D_paired,A_raw__D_paired,0,7056,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,adopt,A_raw,D_clean,A_raw__D_clean,0,7056,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,adopt,A_paired,D_all,A_paired__D_all,0,7056,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,adopt,A_paired,D_paired,A_paired__D_paired,0,7056,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,adopt,A_paired,D_clean,A_paired__D_clean,0,7056,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,adopt,A_clean,D_all,A_clean__D_all,0,7056,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,adopt,A_clean,D_paired,A_clean__D_paired,0,7056,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,adopt,A_clean,D_clean,A_clean__D_clean,0,7056,0.0
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,df,DF_raw,DD_all,DF_raw__DD_all,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,df,DF_raw,DD_moved,DF_raw__DD_moved,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,df,DF_raw,DD_clean,DF_raw__DD_clean,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,df,DF_moved,DD_all,DF_moved__DD_all,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,df,DF_moved,DD_moved,DF_moved__DD_moved,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,df,DF_moved,DD_clean,DF_moved__DD_clean,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,df,DF_clean,DD_all,DF_clean__DD_all,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,df,DF_clean,DD_moved,DF_clean__DD_moved,0,0,
experiment,VQAv2,gemma4-31b-it,d,S0,wrong,7056,df,DF_clean,DD_clean,DF_clean__DD_clean,0,0,
experiment,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_raw,D_all,A_raw__D_all,2180,17730,0.12295544275239707
experiment,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_raw,D_paired,A_raw__D_paired,1049,15939,0.06581341363950059
experiment,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_raw,D_clean,A_raw__D_clean,836,14815,0.05642929463381708
experiment,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_paired,D_all,A_paired__D_all,1049,17730,0.05916525662718556
experiment,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_paired,D_paired,A_paired__D_paired,1049,15939,0.06581341363950059
experiment,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_paired,D_clean,A_paired__D_clean,836,14815,0.05642929463381708
experiment,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_clean,D_all,A_clean__D_all,836,17730,0.047151720248166946
experiment,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_clean,D_paired,A_clean__D_paired,836,15939,0.05244996549344375
experiment,VQAv2,gemma4-e4b,a,S0,all,17730,adopt,A_clean,D_clean,A_clean__D_clean,836,14815,0.05642929463381708
experiment,VQAv2,gemma4-e4b,a,S0,all,17730,df,DF_raw,DD_all,DF_raw__DD_all,4851,17730,0.2736040609137056
